Region,Region_Name,Region_Type,Seed,Strategy,Fraction_Removed,LCC_Size,Percolation_Threshold,Percolation_Type
EB_cm_42,Ellipsoid Body,Unscaled CM,42,high_degree,0.7000000000000001,0.00234192037470726,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,high_degree,0.75,0.00117096018735363,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,high_degree,0.8,0.00117096018735363,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,high_degree,0.8500000000000001,0.00117096018735363,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,high_degree,0.9,0.00117096018735363,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,high_degree,0.9500000000000001,0.00117096018735363,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,high_degree,1.0,0.0,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.0,1.0,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.05,0.9508196721311475,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.1,0.9004683840749415,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.15000000000000002,0.8501170960187353,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.2,0.8009367681498829,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.25,0.7505854800936768,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.30000000000000004,0.7002341920374707,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.35000000000000003,0.6510538641686182,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.4,0.6007025761124122,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.45,0.550351288056206,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.5,0.5,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.55,0.45081967213114754,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.6000000000000001,0.40046838407494145,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.65,0.35011709601873536,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.7000000000000001,0.3009367681498829,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.75,0.2505854800936768,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.8,0.20023419203747073,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.8500000000000001,0.15105386416861827,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.9,0.10070257611241218,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,0.9500000000000001,0.05035128805620609,0.00620084110437869,Node
EB_cm_42,Ellipsoid Body,Unscaled CM,42,low_degree,1.0,0.0,0.00620084110437869,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.0,1.0,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.05,0.9423887587822014,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.1,0.8831381733021078,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.15000000000000002,0.8264637002341921,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.2,0.7690866510538641,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.25,0.7110070257611241,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.30000000000000004,0.652927400468384,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.35000000000000003,0.5957845433255269,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.4,0.5440281030444966,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.45,0.4925058548009368,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.5,0.434192037470726,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.55,0.38384074941451984,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.6000000000000001,0.33442622950819667,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.65,0.2864168618266979,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.7000000000000001,0.23957845433255268,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.75,0.19484777517564403,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.8,0.15011709601873538,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.8500000000000001,0.10398126463700234,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.9,0.06533957845433255,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,0.9500000000000001,0.029742388758782202,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,random,1.0,0.0,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.0,1.0,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.05,0.9098360655737705,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.1,0.8173302107728337,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.15000000000000002,0.7259953161592506,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.2,0.6440281030444965,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.25,0.5538641686182669,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.30000000000000004,0.4707259953161593,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.35000000000000003,0.3864168618266979,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.4,0.30210772833723654,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.45,0.18032786885245902,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.5,0.00702576112412178,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.55,0.00468384074941452,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.6000000000000001,0.00351288056206089,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.65,0.00117096018735363,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.7000000000000001,0.00117096018735363,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.75,0.00117096018735363,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.8,0.00117096018735363,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.8500000000000001,0.00117096018735363,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.9,0.00117096018735363,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,0.9500000000000001,0.00117096018735363,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,high_degree,1.0,0.0,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.0,1.0,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.05,0.9508196721311475,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.1,0.9004683840749415,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.15000000000000002,0.8501170960187353,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.2,0.8009367681498829,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.25,0.7505854800936768,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.30000000000000004,0.7002341920374707,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.35000000000000003,0.6510538641686182,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.4,0.6007025761124122,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.45,0.550351288056206,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.5,0.5,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.55,0.45081967213114754,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.6000000000000001,0.40046838407494145,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.65,0.35011709601873536,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.7000000000000001,0.3009367681498829,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.75,0.2505854800936768,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.8,0.20023419203747073,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.8500000000000001,0.15105386416861827,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.9,0.10070257611241218,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,0.9500000000000001,0.05035128805620609,0.006203835105019756,Node
EB_cm_123,Ellipsoid Body,Unscaled CM,123,low_degree,1.0,0.0,0.006203835105019756,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.0,1.0,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.05,0.95,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.1,0.9,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.15000000000000002,0.85,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.2,0.8,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.25,0.75,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.30000000000000004,0.7,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.35000000000000003,0.65,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.4,0.6,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.45,0.5498666666666667,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.5,0.49960000000000004,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.55,0.44959999999999994,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.6000000000000001,0.3992,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.65,0.3489333333333333,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.7000000000000001,0.29800000000000004,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.75,0.24586666666666668,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.8,0.1944,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.8500000000000001,0.14333333333333334,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.9,0.0896,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,0.9500000000000001,0.030933333333333334,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,random,1.0,0.0,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.0,1.0,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.05,0.95,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.1,0.9,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.15000000000000002,0.8493333333333334,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.2,0.7993333333333333,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.25,0.748,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.30000000000000004,0.6966666666666667,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.35000000000000003,0.644,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.4,0.5906666666666667,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.45,0.5366666666666666,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.5,0.4746666666666667,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.55,0.402,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.6000000000000001,0.32066666666666666,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.65,0.21266666666666667,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.7000000000000001,0.07133333333333333,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.75,0.014666666666666666,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.8,0.006666666666666667,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.8500000000000001,0.0026666666666666666,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.9,0.002,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,0.9500000000000001,0.002,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,high_degree,1.0,0.0,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.0,1.0,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.05,0.95,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.1,0.9,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.15000000000000002,0.85,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.2,0.8,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.25,0.75,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.30000000000000004,0.7,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.35000000000000003,0.65,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.4,0.6,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.45,0.55,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.5,0.5,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.55,0.45,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.6000000000000001,0.4,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.65,0.35,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.7000000000000001,0.3,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.75,0.25,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.8,0.2,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.8500000000000001,0.15,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.9,0.1,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,0.9500000000000001,0.05,0.011780103722376678,Node
MB_scaled_cm_42,Mushroom Body,Scaled CM,42,low_degree,1.0,0.0,0.011780103722376678,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.0,1.0,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.05,0.95,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.1,0.9,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.15000000000000002,0.85,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.2,0.8,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.25,0.75,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.30000000000000004,0.7,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.35000000000000003,0.65,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.4,0.6,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.45,0.55,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.5,0.4998666666666667,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.55,0.4498666666666667,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.6000000000000001,0.3996,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.65,0.3488,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.7000000000000001,0.2977333333333333,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.75,0.2449333333333333,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.8,0.19319999999999998,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.8500000000000001,0.14253333333333335,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.9,0.09,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,0.9500000000000001,0.03586666666666667,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,random,1.0,0.0,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.0,1.0,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.05,0.95,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.1,0.9,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.15000000000000002,0.85,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.2,0.8,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.25,0.75,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.30000000000000004,0.698,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.35000000000000003,0.6466666666666666,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.4,0.5933333333333334,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.45,0.5353333333333333,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.5,0.47,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.55,0.4046666666666667,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.6000000000000001,0.326,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.65,0.22933333333333333,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.7000000000000001,0.04733333333333333,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.75,0.011333333333333334,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.8,0.004,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.8500000000000001,0.004,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.9,0.002,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,0.9500000000000001,0.0013333333333333333,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,high_degree,1.0,0.0,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.0,1.0,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.05,0.95,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.1,0.9,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.15000000000000002,0.85,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.2,0.8,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.25,0.75,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.30000000000000004,0.7,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.35000000000000003,0.65,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.4,0.6,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.45,0.55,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.5,0.5,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.55,0.45,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.6000000000000001,0.4,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.65,0.35,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.7000000000000001,0.3,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.75,0.25,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.8,0.2,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.8500000000000001,0.15,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.9,0.1,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,0.9500000000000001,0.05,0.012741738639640093,Node
MB_scaled_cm_123,Mushroom Body,Scaled CM,123,low_degree,1.0,0.0,0.012741738639640093,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.0,1.0,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.05,0.9400000000000001,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.1,0.8794666666666666,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.15000000000000002,0.8194666666666667,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.2,0.7586666666666667,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.25,0.7010666666666666,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.30000000000000004,0.6416000000000001,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.35000000000000003,0.5893333333333334,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.4,0.5334666666666666,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.45,0.47986666666666666,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.5,0.42573333333333335,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.55,0.37533333333333335,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.6000000000000001,0.32480000000000003,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.65,0.2756,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.7000000000000001,0.23040000000000002,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.75,0.18680000000000002,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.8,0.1436,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.8500000000000001,0.10400000000000001,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.9,0.0624,0.006201509288129904,Node
