Region,Region_Name,Region_Type,Seed,Strategy,Fraction_Removed,LCC_Size,Percolation_Threshold,Percolation_Type
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,0.9500000000000001,0.029200000000000004,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,random,1.0,0.0,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.0,1.0,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.05,0.8806666666666667,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.1,0.784,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.15000000000000002,0.7,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.2,0.604,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.25,0.5106666666666667,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.30000000000000004,0.424,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.35000000000000003,0.332,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.4,0.23866666666666667,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.45,0.09733333333333333,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.5,0.006,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.55,0.002,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.6000000000000001,0.0013333333333333333,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.65,0.0013333333333333333,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.7000000000000001,0.0006666666666666666,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.75,0.0006666666666666666,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.8,0.0006666666666666666,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.8500000000000001,0.0006666666666666666,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.9,0.0006666666666666666,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,0.9500000000000001,0.0006666666666666666,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,high_degree,1.0,0.0,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.0,1.0,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.05,0.95,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.1,0.9,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.15000000000000002,0.85,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.2,0.8,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.25,0.75,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.30000000000000004,0.7,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.35000000000000003,0.65,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.4,0.6,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.45,0.55,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.5,0.5,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.55,0.45,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.6000000000000001,0.4,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.65,0.35,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.7000000000000001,0.3,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.75,0.25,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.8,0.2,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.8500000000000001,0.15,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.9,0.1,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,0.9500000000000001,0.05,0.006201509288129904,Node
FB_scaled_cm_42,Fan-shaped Body,Scaled CM,42,low_degree,1.0,0.0,0.006201509288129904,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.0,1.0,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.05,0.9402666666666667,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.1,0.8764,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.15000000000000002,0.8192,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.2,0.7604,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.25,0.7054666666666667,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.30000000000000004,0.6485333333333333,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.35000000000000003,0.5925333333333334,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.4,0.5372,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.45,0.4818666666666667,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.5,0.4244,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.55,0.37466666666666665,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.6000000000000001,0.32480000000000003,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.65,0.2792,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.7000000000000001,0.23159999999999997,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.75,0.1852,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.8,0.1424,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.8500000000000001,0.10146666666666666,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.9,0.0632,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,0.9500000000000001,0.028133333333333333,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,random,1.0,0.0,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.0,1.0,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.05,0.8773333333333333,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.1,0.7713333333333333,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.15000000000000002,0.676,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.2,0.58,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.25,0.49266666666666664,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.30000000000000004,0.396,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.35000000000000003,0.30466666666666664,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.4,0.20266666666666666,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.45,0.06866666666666667,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.5,0.007333333333333333,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.55,0.002,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.6000000000000001,0.0013333333333333333,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.65,0.0013333333333333333,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.7000000000000001,0.0006666666666666666,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.75,0.0006666666666666666,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.8,0.0006666666666666666,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.8500000000000001,0.0006666666666666666,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.9,0.0006666666666666666,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,0.9500000000000001,0.0006666666666666666,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,high_degree,1.0,0.0,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.0,1.0,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.05,0.95,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.1,0.9,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.15000000000000002,0.85,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.2,0.8,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.25,0.75,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.30000000000000004,0.7,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.35000000000000003,0.65,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.4,0.6,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.45,0.55,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.5,0.5,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.55,0.45,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.6000000000000001,0.4,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.65,0.35,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.7000000000000001,0.3,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.75,0.25,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.8,0.2,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.8500000000000001,0.15,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.9,0.1,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,0.9500000000000001,0.05,0.006264939420255641,Node
FB_scaled_cm_123,Fan-shaped Body,Scaled CM,123,low_degree,1.0,0.0,0.006264939420255641,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.0,1.0,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.05,0.9410666666666666,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.1,0.8821333333333333,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.15000000000000002,0.8246666666666667,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.2,0.7658666666666667,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.25,0.7105333333333334,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.30000000000000004,0.6559999999999999,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.35000000000000003,0.6006666666666667,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.4,0.5476,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.45,0.492,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.5,0.4364,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.55,0.38639999999999997,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.6000000000000001,0.33666666666666667,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.65,0.2881333333333333,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.7000000000000001,0.23866666666666667,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.75,0.19493333333333335,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.8,0.1494666666666667,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.8500000000000001,0.10746666666666667,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.9,0.0696,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,0.9500000000000001,0.03186666666666667,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,random,1.0,0.0,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.0,1.0,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.05,0.9,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.1,0.8053333333333333,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.15000000000000002,0.718,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.2,0.63,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.25,0.5433333333333333,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.30000000000000004,0.4553333333333333,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.35000000000000003,0.36866666666666664,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.4,0.25933333333333336,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.45,0.09333333333333334,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.5,0.004,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.55,0.002,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.6000000000000001,0.0013333333333333333,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.65,0.0013333333333333333,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.7000000000000001,0.0013333333333333333,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.75,0.0006666666666666666,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.8,0.0006666666666666666,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.8500000000000001,0.0006666666666666666,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.9,0.0006666666666666666,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,0.9500000000000001,0.0006666666666666666,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,high_degree,1.0,0.0,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.0,1.0,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.05,0.95,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.1,0.9,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.15000000000000002,0.85,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.2,0.8,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.25,0.75,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.30000000000000004,0.7,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.35000000000000003,0.65,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.4,0.6,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.45,0.55,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.5,0.5,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.55,0.45,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.6000000000000001,0.4,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.65,0.35,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.7000000000000001,0.3,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.75,0.25,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.8,0.2,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.8500000000000001,0.15,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.9,0.1,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,0.9500000000000001,0.05,0.005247783028568003,Node
EB_scaled_cm_42,Ellipsoid Body,Scaled CM,42,low_degree,1.0,0.0,0.005247783028568003,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.0,1.0,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.05,0.9409333333333333,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.1,0.8816,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.15000000000000002,0.8224,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.2,0.764,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.25,0.7076,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.30000000000000004,0.6536,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.35000000000000003,0.5973333333333334,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.4,0.5425333333333333,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.45,0.4898666666666666,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.5,0.4382666666666667,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.55,0.386,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.6000000000000001,0.33533333333333337,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.65,0.28586666666666666,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.7000000000000001,0.2408,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.75,0.19493333333333335,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.8,0.14893333333333333,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.8500000000000001,0.10533333333333332,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.9,0.06626666666666667,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,0.9500000000000001,0.029466666666666662,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,random,1.0,0.0,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.0,1.0,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.05,0.9106666666666666,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.1,0.816,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.15000000000000002,0.726,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.2,0.638,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.25,0.5513333333333333,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.30000000000000004,0.464,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.35000000000000003,0.36933333333333335,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.4,0.276,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.45,0.14,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.5,0.005333333333333333,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.55,0.0033333333333333335,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.6000000000000001,0.0013333333333333333,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.65,0.0013333333333333333,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.7000000000000001,0.0013333333333333333,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.75,0.0013333333333333333,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.8,0.0006666666666666666,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.8500000000000001,0.0006666666666666666,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.9,0.0006666666666666666,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,0.9500000000000001,0.0006666666666666666,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,high_degree,1.0,0.0,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.0,1.0,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.05,0.95,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.1,0.9,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.15000000000000002,0.85,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.2,0.8,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.25,0.75,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.30000000000000004,0.7,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.35000000000000003,0.65,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.4,0.6,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.45,0.55,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.5,0.5,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.55,0.45,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.6000000000000001,0.4,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.65,0.35,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.7000000000000001,0.3,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.75,0.25,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.8,0.2,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.8500000000000001,0.15,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.9,0.1,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,0.9500000000000001,0.05,0.005434921547950021,Node
EB_scaled_cm_123,Ellipsoid Body,Scaled CM,123,low_degree,1.0,0.0,0.005434921547950021,Node
